area,perimeter,aspect_ratio,contour_points_count,circularity,class_label
9245.5,964.2813061475754,1.1327433628318584,402,0.12494899634576857,Curry
16129.0,508.0,1.0,4,0.7853981633974483,Curry
11513.5,489.8406196832657,0.8046875,71,0.6029865675036278,Curry
2182.0,992.8326025009155,0.3203125,522,0.02781714473690115,Curry
14650.5,857.5117537975311,1.0,338,0.2503699183213291,Curry
4654.0,1021.602154135704,1.5609756097560976,527,0.056036711766354774,Curry
6329.0,416.8528126478195,2.1333333333333333,87,0.4576984981183097,Curry
12561.0,861.7543942928314,1.0,354,0.21255291546910723,Curry
100.0,82.56854128837585,1.1333333333333333,51,0.18432347089111623,Curry
7166.5,1282.7219920158386,0.953125,733,0.05473333204452485,Curry
2779.5,1701.9322301149368,0.6302521008403361,1016,0.012058464714438083,Curry
2075.0,547.2691135406494,1.7173913043478262,331,0.08706148855211561,Curry
11491.0,1714.4448605775833,1.0,840,0.04912704528993413,Curry
15671.5,676.7766917943954,1.0,187,0.42996157460561896,Curry
16088.5,540.9533175230026,1.0,93,0.6908851241973106,Curry
1752.0,661.3523737192154,0.8192771084337349,383,0.05033593412206002,Curry
10321.0,1401.3910373449326,0.9453125,729,0.06604089812603028,Curry
4884.5,1729.446948647499,0.7734375,1039,0.020521801811078214,Curry
5060.5,1867.6134699583054,1.292929292929293,1143,0.018231789505659433,Curry
796.5,321.2619733810425,1.7058823529411764,184,0.09697884304951528,Curry
16109.0,512.9705624580383,1.0,24,0.7692961501873175,Curry
6924.5,855.3351281881332,0.6953125,441,0.11893937890772385,Curry
6667.0,779.2102383375168,0.734375,367,0.13798472698147268,Curry
6626.5,772.6244512796402,1.3617021276595744,346,0.13949452744670485,Curry
13230.0,818.7249571084976,1.0,355,0.24802396723511128,Curry
6543.5,2210.005384683609,1.0,1304,0.0168357825224443,Curry
8712.5,1546.9128974676132,1.0,886,0.045753143116438015,Curry
9510.0,1161.2001330852509,1.0,549,0.08862907712006171,Curry
10180.5,1887.8144798278809,1.0,1132,0.03589718113929974,Curry
11012.0,1825.807340145111,1.0,1008,0.041511284232714434,Curry
14478.0,1171.6265394687653,1.0,642,0.1325378846907018,Curry
12711.0,1482.4204760789871,1.0,751,0.0726853310109713,Curry
13667.5,1144.8742326498032,1.0,557,0.13103381475213285,Curry
1602.5,216.8944422006607,0.6666666666666666,114,0.42806631591702465,Doddpathre
5786.5,1408.4864900112152,0.8253968253968254,813,0.036653921901979934,Doddpathre
5631.5,985.6437833309174,0.8048780487804879,543,0.0728440323118253,Doddpathre
3099.5,771.1097332239151,0.6796116504854369,408,0.06550419815378278,Doddpathre
2761.5,875.6782741546631,0.75,472,0.04525491586887279,Doddpathre
4452.5,1246.4133365154266,0.65625,649,0.036015514031306636,Doddpathre
2714.0,740.666081905365,0.5566037735849056,425,0.062169130497461624,Doddpathre
663.5,339.4629839658737,1.0232558139534884,192,0.0723545659061462,Doddpathre
1094.0,245.2792180776596,0.7090909090909091,145,0.22851024711008008,Doddpathre
1350.0,567.269112944603,1.3846153846153846,310,0.052718780754628713,Doddpathre
1081.5,565.9970343112946,0.9402985074626866,311,0.042423654440796196,Doddpathre
2445.5,235.72286903858185,0.5529411764705883,116,0.5530623497575231,Doddpathre
1203.0,757.3767580986023,1.1428571428571428,447,0.02635430356471232,Doddpathre
2413.5,430.37467062473297,1.0588235294117647,210,0.16374338362872948,Doddpathre
4152.5,401.46298360824585,0.5,176,0.3237639496022907,Doddpathre
7725.5,861.511754155159,1.0940170940170941,354,0.13080189819896063,Doddpathre
7754.0,852.4406864643097,1.1228070175438596,360,0.1340933746058894,Doddpathre
8059.0,701.4457385540009,1.1228070175438596,231,0.20582724333803268,Doddpathre
7846.5,836.1980451345444,1.0756302521008403,343,0.14101572587448927,Doddpathre
16129.0,508.0,1.0,4,0.7853981633974483,Doddpathre
15966.5,505.41421353816986,0.9921875,6,0.7854611098468852,Doddpathre
16129.0,508.0,1.0,4,0.7853981633974483,Doddpathre
2394.0,267.7644991874695,0.625,123,0.41959278961463115,Doddpathre
16129.0,508.0,1.0,4,0.7853981633974483,Doddpathre
8388.0,875.3036031723022,1.0,233,0.13757858973186327,Doddpathre
15098.5,501.0121923685074,1.0,45,0.7558699460636534,Doddpathre
8854.0,735.9066346883774,1.0,168,0.20544895891267048,Doddpathre
8903.0,739.5634881258011,1.0,171,0.2045480356486501,Doddpathre
8701.5,748.4924209117889,1.0,173,0.19517724087699134,Doddpathre
6385.5,718.6345561742783,1.0,162,0.15537766107258266,Doddpathre
8689.0,802.5340511798859,1.0,184,0.1695324055662554,Doddpathre
15214.5,515.9238795042038,1.0,88,0.7182841601063135,Doddpathre
5181.5,1297.0651375055313,1.18,700,0.0387027472204844,Doddpathre
1570.5,207.58073389530182,0.5857142857142857,112,0.45800869053657084,Doddpathre
6013.0,1364.3615990877151,1.135135135135135,724,0.04059215358633154,Doddpathre
11184.0,707.1858534812927,1.0,282,0.2810217238165737,Doddpathre
10886.5,705.5706290006638,1.0,282,0.2748002686377648,Doddpathre
7455.5,483.3553384542465,1.9692307692307693,54,0.40100851956919475,Doddpathre
4192.5,263.899494767189,1.125,18,0.7564945746867703,Doddpathre
10843.0,562.0487707853317,1.103448275862069,112,0.43133164046560657,Doddpathre
11762.5,691.1442230939865,1.0,259,0.30943692437448234,Doddpathre
10577.0,1162.0285598039627,1.0,562,0.0984325563714853,Doddpathre
10961.5,1069.3595143556595,1.0,509,0.12045709258247857,Doddpathre
14405.0,561.8233746290207,1.0,120,0.5734869220235459,Doddpathre
1380.0,184.99494767189026,0.6349206349206349,91,0.5067213639222691,Doddpathre
14405.0,561.8233746290207,1.0,120,0.5734869220235459,Doddpathre
14273.5,693.119837641716,1.0,191,0.37335647334922295,Doddpathre
11089.0,1526.8224972486496,1.0,663,0.05977576549735119,Doddpathre
7779.5,740.4924210309982,1.0,178,0.17828726116889296,Doddpathre
15553.0,502.2842707633972,1.0,40,0.7746845229504331,Doddpathre
6624.0,709.5634888410568,1.0,169,0.16532847771788714,Doddpathre
15719.5,513.6984843015671,1.0,38,0.7485693196383297,Doddpathre
16129.0,508.0,1.0,4,0.7853981633974483,Doddpathre
15252.5,532.3259007930756,1.0,58,0.6763877014271008,Doddpathre
6220.0,1083.9452998638153,0.734375,544,0.06652509686902842,Doddpathre
1865.5,559.3696181774139,0.46153846153846156,328,0.07492165615051086,Doddpathre
1919.0,326.2497806549072,0.3557692307692308,151,0.226560597852905,Doddpathre
7510.0,1427.592048406601,0.90625,752,0.046306457736398215,Doddpathre
6076.0,1325.5331745147705,0.6953125,778,0.04345566760844832,Doddpathre
6141.0,1390.0184557437897,0.7109375,782,0.03993997863981167,Doddpathre
28.5,37.21320295333862,1.0,20,0.25861911488392275,Doddpathre
765.0,276.1076452732086,0.47540983606557374,148,0.12609981075386412,Doddpathre
2372.5,279.6639940738678,0.6710526315789473,153,0.3811912941967755,Doddpathre
10011.5,1034.9087228775024,1.0,386,0.11746403650965041,Doddpathre
7314.0,865.0924881696701,1.0078740157480315,422,0.12281169861249722,Doddpathre
10309.0,812.700572013855,1.0,299,0.19613959435901324,Doddpathre
11023.0,1137.4945083856583,1.0,392,0.10705601025950186,Doddpathre
1895.5,288.3502860069275,0.33663366336633666,141,0.28647905786834293,Doddpathre
13118.5,960.7077119350433,1.0,441,0.17861235215506355,Doddpathre
9736.0,1758.7291314601898,1.0,858,0.039554191762481775,Doddpathre
15119.0,670.3330410718918,1.0,232,0.4228162576976852,Doddpathre
7213.5,2069.044928431511,1.0,1119,0.0211746410801492,Doddpathre
4953.5,881.1929932832718,1.5802469135802468,422,0.08016410733573334,Doddpathre
5922.0,909.5188940763474,1.4,473,0.08996111225124825,Doddpathre
5323.0,818.8082174062729,1.6103896103896105,411,0.09977045324591198,Doddpathre
10515.0,1511.8174452781677,1.0,839,0.05781232508363542,Doddpathre
10474.0,1652.410372018814,1.0,926,0.048204391935595066,Doddpathre
6218.5,1142.6976064443588,0.8828125,633,0.05984568844392414,Doddpathre
1892.0,270.1076453924179,0.6764705882352942,158,0.3258796505772122,Doddpathre
5175.5,1264.9230027198792,0.828125,719,0.04064751465341182,Doddpathre
10885.0,1324.3372163772583,1.0,687,0.07799039680199378,Doddpathre
7640.0,1521.2976742982864,0.9140625,887,0.04148344544424758,Doddpathre
6912.5,1336.0945757627487,0.8203125,709,0.04865983216033551,Doddpathre
1836.0,370.8528114557266,2.909090909090909,72,0.16775651264215563,Doddpathre
1836.0,370.8528114557266,2.909090909090909,72,0.16775651264215563,Doddpathre
3870.5,866.3056905269623,0.8469387755102041,469,0.06480889272179756,Doddpathre
9445.0,1036.8326025009155,1.0,482,0.11040647307534904,Doddpathre
9165.5,1145.6437839269638,1.0,534,0.08775397941169763,Doddpathre
5635.5,1333.1483982801437,0.6796875,794,0.03984605478026684,Doddpathre
2010.0,308.3919161558151,0.5747126436781609,180,0.2655828032547627,Doddpathre
9438.5,715.8061294555664,1.0,153,0.2314845543434196,Doddpathre
14798.5,535.6396090984344,1.0,65,0.6481599494924886,Doddpathre
9243.0,738.0487701892853,1.0,196,0.2132321545954265,Doddpathre
9784.5,708.835567355156,1.0,149,0.24471325820245943,Doddpathre
15904.0,518.2842707633972,1.0,32,0.7440123996339603,Doddpathre
14718.0,533.6812392473221,1.0,96,0.6493738419242282,Doddpathre
2729.5,241.03657746315002,1.3389830508474576,128,0.5903737765060768,Doddpathre
1131.0,151.88224935531616,1.3076923076923077,74,0.6161102417460568,Doddpathre
15429.5,515.8406196832657,1.0,53,0.7286695842065732,Doddpathre
15432.0,512.911687374115,1.0,58,0.7371347553610732,Doddpathre
2998.0,699.4945089817047,0.5283018867924528,410,0.07699683493760173,Doddpathre
14840.5,603.580733537674,1.0,87,0.5119029829040199,Doddpathre
15248.5,494.2426406145096,1.0491803278688525,10,0.7844342824049555,Doddpathre
16072.5,502.7279222011566,1.0,8,0.7991481235310236,Doddpathre
4331.0,470.75944674015045,0.5344827586206896,251,0.2455839386221538,Doddpathre
3788.0,358.1909053325653,0.65,192,0.3710143649791395,Doddpathre
4308.0,487.58787429332733,0.424,248,0.2277087740987192,Doddpathre
4217.5,506.516806602478,0.416,276,0.20657474959526465,Doddpathre
3387.5,418.91882705688477,0.5045871559633027,211,0.24256571156118237,Doddpathre
3885.0,1238.1362059116364,0.59375,740,0.03184667090907686,Doddpathre
1793.0,336.39191603660583,0.3364485981308411,171,0.19911274170863005,Doddpathre
2224.0,332.7350620031357,0.3389830508474576,173,0.25243380448552266,Doddpathre
3360.5,838.5067009925842,0.6260162601626016,447,0.060062124303176936,Doddpathre
2623.0,270.9360727071762,0.9104477611940298,140,0.4490291051728287,Doddpathre
3220.5,572.5411909818649,0.7142857142857143,304,0.12345812967735284,Doddpathre
5343.0,974.9747377634048,0.768,528,0.07063310730358162,Doddpathre
5598.5,544.8010770082474,0.8103448275862069,313,0.23703126356466028,Doddpathre
4234.5,394.0904004573822,0.6262626262626263,213,0.3426259785931272,Doddpathre
4310.0,440.61731123924255,0.6116504854368932,222,0.2789741880412339,Doddpathre
4659.0,427.98989510536194,0.7575757575757576,231,0.3196211749696785,Doddpathre
800.5,142.1248903274536,0.5306122448979592,70,0.4980018030361334,Doddpathre
4689.5,416.8599523305893,0.7575757575757576,224,0.3391220705157076,Doddpathre
13452.0,1695.0722776651382,1.0,857,0.05883290325822677,Doddpathre
4978.0,825.9209146499634,0.865546218487395,427,0.09170390482447055,Doddpathre
12034.0,1357.6509243249893,1.0,734,0.08204339660762215,Doddpathre
6087.0,1507.415423631668,1.4597701149425288,870,0.03366256899831711,Doddpathre
12240.5,1180.7564821243286,1.0,617,0.11032866047938746,Doddpathre
7217.5,2296.2063957452774,1.0,1285,0.017201836363762435,Doddpathre
6833.0,1952.0327353477478,1.0,1058,0.022534456701433024,Doddpathre
7620.5,1755.6824496984482,1.0,985,0.0310671486751131,Doddpathre
6171.5,2105.58908367157,1.0,1115,0.017492559371663885,Doddpathre
2691.5,601.7716397047043,0.359375,315,0.09339869652893461,Doddpathre
12432.5,1156.3889515399933,1.0,563,0.11683163773313172,Doddpathre
5282.5,1455.5159285068512,0.765625,824,0.03133397154514984,Doddpathre
5590.0,1509.758568763733,0.84375,844,0.030818157161778742,Doddpathre
3663.0,623.5533833503723,1.4366197183098592,321,0.1183857698475636,Doddpathre
3853.0,1339.7341848611832,0.9130434782608695,774,0.026975629925189197,Doddpathre
3856.0,1267.4499136209488,0.8782608695652174,747,0.030163746132825194,Doddpathre
5216.5,1158.780866265297,0.7578125,655,0.04881872633878246,Doddpathre
2798.0,1241.4499135017395,0.6818181818181818,736,0.022813880851267686,Doddpathre
3906.5,535.7127645015717,0.6238532110091743,291,0.1710541848490565,Doddpathre
3910.0,624.7249565124512,0.6410256410256411,357,0.12589512414932086,Doddpathre
16129.0,508.0,1.0,4,0.7853981633974483,Mint
9334.0,632.3330408334732,1.3763440860215055,219,0.29334987670509366,Mint
9802.0,565.9066348075867,1.391304347826087,183,0.3846227695378466,Mint
11043.0,575.3624783754349,1.2307692307692308,178,0.4191928469501709,Mint
16129.0,508.0,1.0,4,0.7853981633974483,Mint
16129.0,508.0,1.0,4,0.7853981633974483,Mint
9814.0,667.9898947477341,1.0,213,0.27638605848951375,Mint
9760.5,595.806129693985,1.0491803278688525,181,0.3455190491654751,Mint
7611.5,1510.8885122537613,1.0,759,0.04190012103181601,Mint
15390.0,764.700572013855,1.0,277,0.33072395566746854,Mint
16113.5,519.6984843015671,1.0,36,0.7497161167241141,Mint
16046.5,540.6690466403961,1.0,56,0.6898063226301921,Mint
16058.0,536.7695519924164,1.0,49,0.7003668346306207,Mint
14451.5,787.0853480100632,1.0,293,0.2931427350374231,Mint
13766.5,778.9432126283646,0.953125,291,0.2851161436282886,Mint
16067.5,551.6396092176437,1.0,74,0.6635097183655841,Mint
12897.0,685.5878742933273,0.8671875,239,0.34480401025828117,Mint
13913.0,607.0193325281143,0.90625,185,0.47448840432433004,Mint
11610.0,1834.4936302900314,1.0,974,0.04335205285289659,Mint
12104.0,1503.1555389165878,1.0,907,0.06731795835134921,Mint
11616.0,1291.4499136209488,0.9921875,765,0.08752081077903913,Mint
11035.5,1793.4225634336472,1.0,928,0.04311581703547091,Mint
10194.5,1859.2215534448624,1.0,999,0.03706069022487316,Mint
8296.0,2080.6845368146896,0.9140625,1166,0.024080534818877203,Mint
5708.5,1331.2905331850052,1.2688172043010753,775,0.04047493704482274,Mint
5672.5,832.7665873765945,0.875,404,0.10278690393366964,Mint
10067.5,1167.6437848806381,0.96875,564,0.0927920476160606,Mint
9250.5,1352.1778357028961,0.890625,722,0.06357808545040343,Mint
8999.5,1258.8986181020737,0.96875,616,0.07135866749013334,Mint
8321.0,1517.6753097772598,0.9765625,796,0.0453970516610684,Mint
5464.0,986.9503523111343,0.9453125,418,0.07049039462521728,Mint
14994.0,754.7594473361969,1.0,269,0.3307579221052552,Mint
8748.0,1272.1706960201263,0.953125,596,0.06792472101041845,Mint
10114.5,874.8498474359512,0.78125,464,0.16606849195372483,Mint
10754.0,946.6072071790695,0.96875,423,0.15081352214158616,Mint
9146.5,1095.560524225235,1.0,500,0.0957617452456356,Mint
12834.5,1010.9919829368591,1.0,480,0.15779505711837236,Mint
11862.5,1243.1828886270523,1.0,633,0.09645306700727002,Mint
10256.5,1154.531086564064,1.0,537,0.09669361256571318,Mint
9605.0,1478.9057574272156,1.0,729,0.05518565910625594,Mint
3400.0,988.2051857709885,1.452054794520548,497,0.043751658837580316,Mint
5002.5,738.6000658273697,0.6640625,288,0.11523337378760286,Mint
11892.5,993.5117535591125,1.0,337,0.15140388020410153,Mint
6462.0,1099.4255285263062,1.0097087378640777,635,0.06718080193271811,Mint
6025.5,1130.153450012207,0.9702970297029703,655,0.05928272039288665,Mint
7758.0,1261.449914097786,0.9193548387096774,741,0.06126601264923251,Mint
5900.0,861.8620396852493,1.086021505376344,483,0.09981283015015538,Mint
7809.0,973.7442889213562,1.0377358490566038,520,0.1034940636839873,Mint
8760.5,1226.3788466453552,1.0982142857142858,709,0.07319635522543334,Mint
8615.0,1036.9158629179,1.1296296296296295,564,0.10068809146714201,Mint
7400.0,1081.6265382766724,1.108910891089109,602,0.07948531780537618,Mint
9073.5,1222.0356996059418,1.24,699,0.07635138528650011,Mint
10835.5,1331.6681697368622,1.0,688,0.07678330157572738,Mint
10954.5,1258.354460477829,1.0,627,0.0869353562068427,Mint
7553.5,1404.8885127305984,0.9375,818,0.04809217011723996,Mint
8419.0,989.4011437892914,0.8515625,586,0.10807507792889177,Mint
2997.0,588.724956870079,0.7096774193548387,349,0.10866050369420445,Mint
5136.5,1279.373793721199,1.4222222222222223,786,0.039435037252643954,Mint
2618.5,614.0802958011627,0.75,396,0.087259378967632,Mint
6864.0,1735.5230697393417,1.0,982,0.028636923338618225,Mint
2443.5,375.54624354839325,0.6629213483146067,207,0.21771851471910678,Mint
5005.5,816.6488369703293,0.7265625,407,0.09431627366769822,Mint
5533.0,932.6904670000076,1.351063829787234,490,0.0799273581636285,Mint
4331.5,820.7077115774155,0.7421875,412,0.08081112530085144,Mint
3391.0,495.01933240890503,2.056603773584906,192,0.1738974980076951,Mint
4117.0,835.9554052352905,0.6796875,346,0.07403285716765709,Mint
5292.0,655.2203431129456,0.6875,183,0.15490126123739348,Mint
4894.0,807.9898952245712,0.8046875,225,0.09420240055804079,Mint
5058.0,703.0782078504562,0.7322834645669292,178,0.12858236663709888,Mint
4655.0,677.9066348075867,0.6612903225806451,169,0.12728867929816584,Mint
4979.0,873.6711345911026,0.7265625,335,0.08197020399571571,Mint
6606.5,1024.1391705274582,0.7890625,392,0.07915226540933035,Mint
7034.5,1174.61434674263,0.84375,601,0.06406967130807303,Mint
4461.0,827.1513632535934,0.8046875,433,0.08193549986330076,Mint
8183.5,1897.4713343381882,1.0,1169,0.028562650355335013,Mint
6752.5,1296.0945760011673,1.0,663,0.050512756709987,Mint
4869.0,852.1219255924225,0.8373983739837398,459,0.08426479302129714,Mint
6948.5,1254.8397430181503,0.8203125,683,0.0554529169058475,Mint
6268.5,1663.692554950714,1.0,859,0.028459505384427014,Mint
7650.0,1996.7779029607773,1.0,1042,0.024110808585862533,Mint
6525.0,979.8965299129486,0.9140625,414,0.0853945079838792,Mint
7460.5,2102.7261666059494,1.0,1205,0.021203734636461573,Mint
6415.0,1798.375881075859,0.7265625,1063,0.02492559797241267,Mint
8141.5,2041.3535840511322,0.796875,1197,0.02455148807258223,Mint
8170.5,2287.5444893836975,0.796875,1405,0.019620921485987694,Mint
8111.0,2136.4490379095078,0.8515625,1312,0.022330538175485762,Mint
7463.0,2737.4582644701004,1.0,1673,0.012514926185412906,Mint
7501.0,2112.8754423856735,0.9453125,1264,0.02111452124903117,Mint
15364.5,498.811182141304,1.0,82,0.7759896598934742,Mint
16108.5,506.2426406145096,1.0,10,0.7898552694134289,Mint
14914.5,1024.9675979614258,1.0,408,0.17840141297604836,Mint
12478.5,1222.4722113609314,0.953125,580,0.1049286912140182,Mint
9124.0,2738.5079127550125,0.9921875,1425,0.015288579656751951,Mint
10912.5,1483.0306483507156,0.953125,846,0.062349628221603094,Mint
9738.0,1817.7484648227692,1.0,1082,0.037034975455629136,Mint
13425.5,489.2132030725479,1.0578512396694215,27,0.7049267547656173,Mint
13531.5,534.0660150051117,1.0,96,0.5961642377909974,Mint
15672.5,496.87005722522736,1.0,30,0.7977420613648672,Mint
15222.5,559.5807338953018,1.0,103,0.6109003018343153,Mint
15232.5,550.89444231987,1.0,109,0.6307311335573712,Mint
14953.5,596.6934319734573,1.0,147,0.5277766889503787,Mint
14539.5,550.5512962341309,1.0,111,0.6027868324699525,Mint
14887.5,578.693431854248,1.0,138,0.5586432198445652,Mint
13769.5,667.2619731426239,1.0,206,0.38862907030165256,Mint
12745.0,742.5584365129471,1.0,275,0.2904614028303048,Mint
10821.5,1222.153450369835,0.8984375,595,0.09104285146880656,Mint
9931.5,969.5605243444443,1.1743119266055047,490,0.13276232860990367,Mint
8968.5,1293.491544008255,1.0847457627118644,736,0.06736006361400697,Mint
10012.0,1032.8569875955582,1.0666666666666667,541,0.11793706644181245,Mint
7964.5,1185.4671592712402,1.2673267326732673,654,0.07121792664548497,Mint
10363.5,1000.7320967912674,1.1636363636363636,497,0.13004110681027958,Mint
10503.5,933.394003868103,1.2190476190476192,420,0.15150043872705088,Mint
9959.0,965.9209154844284,1.2549019607843137,450,0.1341351057963825,Mint
10057.5,873.938159942627,0.71875,383,0.1654773279012368,Mint
9885.0,854.6072062253952,1.3763440860215055,402,0.17008007416447485,Mint
10457.5,841.7371492385864,1.3195876288659794,371,0.18547473009374005,Mint
10152.5,1570.711886882782,1.0078740157480315,875,0.051711817415341865,Mint
13044.5,802.4823163747787,1.0,365,0.25454604824248744,Mint
13449.0,734.0142796039581,1.0,275,0.31368289682864364,Mint
11157.5,1020.1046802997589,1.1228070175438596,452,0.13473712594664833,Mint
10178.5,835.1097329854965,0.8125,368,0.18340305028008222,Mint
10874.0,811.411248922348,0.84375,361,0.20754732690031455,Mint
10808.0,846.6660820245743,1.1962616822429906,368,0.18946582096371428,Mint
11509.5,842.2813060283661,1.1130434782608696,351,0.20386937782968367,Mint
9561.0,799.6955190896988,1.3061224489795917,354,0.18787277797749408,Mint
9365.0,867.4356338977814,1.391304347826087,430,0.15640229738489583,Mint
9140.0,621.2447283267975,1.4382022471910112,252,0.29759842387658547,Mint
8739.0,862.1808005571365,1.3617021276595744,366,0.14773211256196958,Mint
10291.0,734.1564158201218,1.2427184466019416,302,0.23993314422810977,Mint
10092.0,895.6366446018219,1.2190476190476192,411,0.15809691568932124,Mint
9211.0,766.4406861066818,1.3333333333333333,343,0.19704233455012227,Mint
11164.0,835.3523732423782,1.1428571428571428,347,0.2010436082865615,Mint
10893.0,768.4406864643097,1.1743119266055047,343,0.23181240092811148,Mint
11996.5,820.8254619836807,1.032258064516129,342,0.22374986544029,Mint
10567.5,874.5655765533447,1.1130434782608696,398,0.17361904460119226,Mint
10023.5,1433.8002002239227,0.828125,867,0.06127057913471673,Neem
7280.0,1918.6601526737213,0.90625,1141,0.02485107220265771,Neem
11609.0,1096.3717060089111,0.875,580,0.1213637638678672,Neem
9942.5,1904.902792930603,0.96875,1134,0.034431807892090306,Neem
5780.5,2495.343478679657,0.7578125,1458,0.01166580202620184,Neem
11417.5,999.0163676738739,0.84375,525,0.14375920980962476,Neem
8703.0,1417.2732883691788,0.8515625,846,0.054446710179085,Neem
8967.5,2096.2997609376907,0.8671875,1203,0.025643333453747162,Neem
11341.5,832.7665872573853,0.8359375,366,0.20551038718333486,Neem
10669.0,1099.7442895174026,0.890625,591,0.11085368845164564,Neem
11220.5,914.3645662069321,0.8125,425,0.16864881676966195,Neem
9241.0,1240.1950808763504,0.796875,723,0.07550032574995152,Neem
9438.0,1238.5382269620895,0.78125,678,0.07731628996043526,Neem
8653.5,1494.0012111663818,0.7890625,867,0.048719156769135984,Neem
9449.0,2658.380057454109,1.0,1573,0.01680202290428233,Neem
9451.5,1687.481439590454,1.0,979,0.041709270412676136,Neem
8267.0,1258.0773311853409,0.7890625,732,0.06563615434245222,Neem
7338.0,1492.8712677955627,0.71875,872,0.04137546163260188,Neem
11309.0,1543.1555384397507,1.0,875,0.059678055545388124,Neem
8640.5,1518.9717729091644,0.8515625,828,0.04705971922487349,Neem
8018.0,1448.1605900526047,0.7265625,788,0.04804436602001234,Neem
10173.5,1368.957493185997,1.0,621,0.06821821113916736,Neem
11204.5,1233.1585037708282,1.0,601,0.09259009734555992,Neem
9686.5,1038.0214210748672,1.0,464,0.11297025655137254,Neem
9172.5,962.7665872573853,1.0,402,0.12435279899581533,Neem
11740.5,1812.4864917993546,1.0,927,0.044910397588345335,Neem
10618.0,1220.773727297783,1.0,601,0.08953281447630451,Neem
8288.5,720.5168067216873,1.4222222222222223,294,0.2006307860395959,Neem
11212.0,1928.184976696968,1.0,970,0.037896191259229224,Neem
9645.5,1324.8153579235077,1.0,623,0.06905957500046886,Neem
9177.0,743.1614671945572,1.0,183,0.20880660335440826,Neem
10153.5,583.119837641716,1.0,168,0.37524075799428525,Neem
9645.5,698.7766915559769,1.0,189,0.24823201291867356,Neem
8227.0,565.2792187929153,1.0,133,0.32353801863549514,Neem
10015.5,696.4335459470749,1.0,196,0.2594914991300962,Neem
9175.0,784.6416970491409,1.0,309,0.18727213857852298,Neem
9696.0,749.185853600502,1.0,271,0.21708176015594396,Neem
10605.0,691.5878740549088,1.0,222,0.2786286668090851,Neem
7250.0,777.2691136598587,0.9765625,318,0.1508012875612605,Neem
8841.5,793.085348367691,1.0,287,0.17664280882365924,Neem
8726.0,558.4507910013199,0.9609375,137,0.35160516961514954,Neem
9408.0,585.6223640441895,0.9921875,127,0.3447242742146541,Neem
9518.5,645.2030980587006,1.0,214,0.28733298865332046,Neem
9538.5,604.2914108037949,1.0,175,0.3282442335315107,Neem
9455.5,645.8893899917603,1.0,206,0.28482497115746896,Neem
9915.0,651.9898949861526,0.9921875,210,0.29310339779620764,Neem
6503.5,2377.2114491462708,0.9453125,1332,0.014461767731689439,Neem
6254.0,1210.312831401825,1.0,572,0.05365033841691195,Neem
2378.0,592.0731552839279,0.265625,270,0.08524540398183025,Neem
14255.0,1650.160591006279,1.0,882,0.06578466439197254,Neem
9484.0,2968.4978069067,1.0,1592,0.013524709466644821,Neem
8357.0,1183.9797909259796,1.0,400,0.07491550079425617,Neem
3464.5,610.1147856712341,1.6818181818181819,275,0.11695729891301317,Neem
10620.0,1356.264060974121,1.0,463,0.07255141269792686,Neem
9406.5,1510.4478268623352,1.0,564,0.051811535875023546,Neem
14833.5,1330.9230028390884,1.0,717,0.10523195470186969,Neem
10985.0,1290.2783417701721,0.8359375,779,0.08291691024380565,Neem
8249.5,1769.824585556984,1.0,921,0.033096117005175646,Neem
6582.5,1665.1382930278778,0.78125,964,0.029833218923533657,Neem
6739.0,1030.4650719165802,0.8515625,442,0.07975148323097891,Neem
8427.5,912.3645659685135,0.8828125,433,0.12722480832489724,Neem
8737.5,1468.1778362989426,0.9140625,753,0.050937746234081725,Neem
7839.0,1538.5869963169098,1.0,846,0.041612749614473914,Neem
9119.5,1288.9230027198792,0.8515625,723,0.06898059608468163,Neem
8828.5,1155.3250243663788,0.765625,625,0.08311672541999171,Neem
13578.0,833.2691135406494,1.0,343,0.24573957325782086,Neem
16064.0,554.0243852138519,1.0,91,0.6576666181757306,Neem
10167.5,1489.207273364067,1.0,709,0.057612105561026195,Neem
6817.0,2508.87544298172,1.0,1392,0.01360958733145522,Neem
5108.5,949.1341181993484,0.609375,482,0.07126037304169915,Neem
8434.5,2578.5983123779297,1.0,1491,0.015940495550121867,Neem
8055.5,2442.064261198044,1.0,1349,0.016974156037816168,Neem
16020.0,550.7695519924164,1.0,55,0.6636399610839829,Neem
14932.0,683.1614682674408,1.0,226,0.4020509741827726,Neem
10446.5,1394.947388291359,1.0,707,0.06746290160231548,Neem
5556.0,631.1614686250687,0.5234375,203,0.17526336469750953,Neem
8467.5,930.1980457305908,0.9140625,342,0.12297426168646884,Neem
7115.5,1061.9625444412231,0.7734375,468,0.07928606939133898,Neem
14172.0,811.3279882669449,1.0,331,0.2705503447184206,Neem
9028.0,472.30865573883057,1.292929292929293,136,0.508568673173028,Neem
14559.0,696.5584354400635,1.0,223,0.3770737483326093,Neem
7345.5,800.6833267211914,1.7162162162162162,317,0.14398248248904208,Neem
5720.5,1159.6437845230103,1.8285714285714285,556,0.0534557767795191,Neem
4595.5,1712.7362723350525,1.4545454545454546,1036,0.01968618870716173,Neem
5368.5,2423.426738858223,1.0,1436,0.011486905036936801,Neem
7021.0,2218.164766073227,1.024,1273,0.01793169039989186,Neem
8425.5,1780.8195325136185,1.0,1033,0.03338610277733286,Neem
